order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,price,order_month,order_month_clean
f419e615bbdeb34741d4bdd661ff8599,271f76c70ce217ee656713b99097eaef,delivered,08-08-2018 10:49:00,08-08-2018 11:05:00,10-08-2018 13:40:00,16-08-2018 19:18:00,17-08-2018,8,56.9,01-08-2018,2018-08
c10ff28c81d0b9bd2a265bb0836c8b0c,05535d34af5324aaf6988e1d890a0d6e,delivered,05-10-2017 05:23:00,05-10-2017 06:21:00,06-10-2017 17:16:00,09-10-2017 18:32:00,30-10-2017,4,60,01-10-2017,2017-10
638f79643fd5681c6e6c6ef1f1ab700d,69d8d9775287ba592a957eba2211d351,delivered,10-04-2018 14:58:00,10-04-2018 15:11:00,17-04-2018 13:16:00,27-04-2018 23:17:00,11-05-2018,17,178.99,01-04-2018,2018-04
a094215e786240fcfefb83d18036a1cd,86acfb656743da0c113d176832c9d535,delivered,08-02-2018 18:56:00,08-02-2018 19:32:00,09-02-2018 21:41:00,19-02-2018 13:28:00,22-02-2018,10,122.99,01-02-2018,2018-02
86e574a0701d15590bf31783bc7de5dc,cacade100f1ef4bb325438538d726a76,delivered,12-07-2018 20:24:00,12-07-2018 20:35:00,17-07-2018 10:32:00,23-07-2018 18:09:00,27-07-2018,10,94,01-07-2018,2018-07
fb9b2930f4a30f96c7cc98eaaa85e5f0,02ed2cff54eb047cdbe79dd0535945d4,delivered,24-11-2017 14:15:00,24-11-2017 16:19:00,30-11-2017 18:18:00,17-12-2017 10:47:00,14-12-2017,22,70.91,01-11-2017,2017-11
02aec12849744e266394182861265286,076dcea2eb6c8dbe9354f7c0d8670a00,delivered,31-08-2017 17:46:00,31-08-2017 18:05:00,04-09-2017 19:22:00,12-09-2017 20:59:00,27-09-2017,12,174.9,01-08-2017,2017-08
f11b36b3bc7bacf06deef862ed611f02,ae8db0691449a44352e7d535ddf78c5e,delivered,15-05-2018 09:10:00,16-05-2018 03:14:00,16-05-2018 15:47:00,22-05-2018 20:37:00,30-05-2018,7,109.9,01-05-2018,2018-05
2c3a5e5f5bc3ae78ed5748461e62d47d,5f2bc926ec92aa65c33b70ed59e74175,delivered,22-01-2018 19:22:00,22-01-2018 19:36:00,24-01-2018 00:34:00,06-02-2018 15:49:00,06-02-2018,14,59.99,01-01-2018,2018-01
4eeecb9e657525024b9b538730c5f974,b7a7e149c4a6120ec3938bd2752683c2,delivered,16-06-2018 00:01:00,16-06-2018 00:23:00,18-06-2018 12:23:00,28-06-2018 16:41:00,13-07-2018,12,12.99,01-06-2018,2018-06
6f954a919130aa1e8def4ed1b9fca432,d929280e89af72c9509d90a5912adaa4,delivered,28-07-2018 18:21:00,31-07-2018 03:50:00,31-07-2018 11:13:00,01-08-2018 23:57:00,02-08-2018,4,13.3,01-07-2018,2018-07
56bd45163229b35ca0ab490c1e3d3233,f8975f0842ae1e4670a410a02b1b5053,delivered,28-11-2017 21:07:00,28-11-2017 21:17:00,04-12-2017 21:37:00,12-12-2017 20:22:00,18-12-2017,13,64.9,01-11-2017,2017-11
6bb1e842418aac0c9c820afd3bb63a2d,032f25110f17bb0d65268257b10738bc,delivered,11-02-2018 14:13:00,11-02-2018 14:25:00,21-02-2018 18:49:00,05-03-2018 22:04:00,23-03-2018,22,15.9,01-02-2018,2018-02
28fa410eec232354726af94904c6fa9b,229755021cdd010bc07d4f5b35c78ef6,delivered,17-03-2018 15:21:00,20-03-2018 03:48:00,05-04-2018 00:32:00,06-04-2018 01:23:00,16-04-2018,19,79.97,01-03-2018,2018-03
f93af565de05d2427790ad8d0368a80e,abd4fba77f31f5efdc766a09851e4da3,delivered,03-06-2018 11:52:00,03-06-2018 12:10:00,04-06-2018 15:05:00,05-06-2018 18:19:00,28-06-2018,2,79.99,01-06-2018,2018-06
3f3913e8c7fd221ac82a34ffa20b93ee,a9c6cd6cf9583fa5820d55c21238f78e,delivered,07-05-2018 21:49:00,07-05-2018 22:11:00,11-05-2018 13:49:00,17-05-2018 16:56:00,24-05-2018,9,44.9,01-05-2018,2018-05
ed91235fc08276eed0470b26a6dbd4a3,977275bd3cd425aa9926a3388658f485,delivered,09-03-2018 14:58:00,10-03-2018 14:50:00,13-03-2018 19:18:00,29-03-2018 23:31:00,05-04-2018,20,325,01-03-2018,2018-03
7107c5823a581db0314f8f0fa95f61e7,2368e38c19fd581f0953057716cad811,delivered,27-02-2018 15:53:00,27-02-2018 16:15:00,01-03-2018 20:07:00,22-03-2018 22:12:00,03-04-2018,23,72.9,01-02-2018,2018-02
3a830ecb5338f0ff69822d388b64822e,f8c3d249c98f91b25409df45d4a095e3,delivered,24-01-2018 11:40:00,24-01-2018 15:08:00,07-02-2018 18:44:00,15-02-2018 15:08:00,20-02-2018,22,109,01-01-2018,2018-01
955ea2e3177592d909296220d7fcdebd,58ffe52cbd8077e75af00321bd152ce2,delivered,09-06-2018 11:02:00,09-06-2018 11:15:00,11-06-2018 14:05:00,19-06-2018 11:22:00,04-07-2018,10,394.65,01-06-2018,2018-06
6d231a099f98f5a590ad78db56ae82f1,6ee311afc0adb5663ad53868d46ba39d,delivered,11-11-2017 22:16:00,11-11-2017 22:30:00,13-11-2017 21:32:00,16-11-2017 21:48:00,27-11-2017,4,34.49,01-11-2017,2017-11
4bb6e6f5af26e1f5951d934386615406,f962bd6ee98fa707c3e2eb532bab37b0,delivered,28-06-2018 11:08:00,28-06-2018 11:31:00,28-06-2018 11:57:00,09-07-2018 16:02:00,31-07-2018,11,66.99,01-06-2018,2018-06
c4d2f075fc3bf3a06d1e68e113c35cbd,aa6edca5d83d4c8e9a2262b9847febd6,delivered,01-08-2018 14:58:00,01-08-2018 15:31:00,02-08-2018 16:46:00,15-08-2018 00:18:00,27-08-2018,13,54.9,01-08-2018,2018-08
52e5445828db681d83dccb33a15ecac4,d42ee2c04270ba237933c8bdd5e1c761,delivered,24-11-2017 17:37:00,24-11-2017 20:56:00,27-11-2017 15:12:00,19-12-2017 14:19:00,27-12-2017,24,170,01-11-2017,2017-11
879195f2460f97ab2f3bf119f2e8638b,09cdb569d94234872c468f2711ca0f91,delivered,03-02-2018 14:56:00,03-02-2018 15:11:00,05-02-2018 15:54:00,23-02-2018 22:59:00,01-03-2018,20,27.9,01-02-2018,2018-02
22ff7c206b68858435452298296c2fcb,5ad934ace4646e3dad70148a823eb138,delivered,27-04-2017 10:24:00,27-04-2017 10:35:00,28-04-2017 14:07:00,11-05-2017 17:22:00,25-05-2017,14,39.9,01-04-2017,2017-04
ebc8d4b1397747291b758772e9d87984,4d225460f83ea2b1ac705ad1d5eef02f,delivered,10-04-2018 16:22:00,10-04-2018 16:35:00,11-04-2018 16:58:00,23-04-2018 13:47:00,04-05-2018,12,89.99,01-04-2018,2018-04
9f882c1f904b7dd156572ada58d7a7ae,843ff05b30ce4f75b6170b39c78a8ee5,delivered,13-11-2017 10:07:00,13-11-2017 10:16:00,01-12-2017 23:19:00,11-12-2017 17:38:00,22-12-2017,28,84.9,01-11-2017,2017-11
5691d72069359cd293ac9a14f1bd5e9b,a8f76d9cb0f8db57cbbfe8d67b257893,delivered,23-07-2018 10:21:00,25-07-2018 02:55:00,25-07-2018 13:19:00,02-08-2018 00:42:00,14-08-2018,9,34.9,01-07-2018,2018-07
884cb4ce4a06390d35206de06f785d13,d19813c8754cc82d0add67df8bd8a38c,delivered,03-04-2018 20:44:00,04-04-2018 03:29:00,04-04-2018 19:12:00,05-04-2018 20:09:00,13-04-2018,1,16.99,01-04-2018,2018-04
8e9e2a5d159d5718b34b926a34a0498f,3e8da88b70b67f67a05f66a138bd7f14,delivered,12-01-2018 19:27:00,12-01-2018 19:37:00,15-01-2018 23:19:00,17-01-2018 22:08:00,31-01-2018,5,49,01-01-2018,2018-01
c0aa0e99afe6f6dac845326a854690fd,316540a76ab1fe860a9cddf7f2f6717a,delivered,24-07-2017 17:19:00,24-07-2017 17:30:00,26-07-2017 00:58:00,08-08-2017 15:07:00,11-08-2017,14,119,01-07-2017,2017-07
1d251ab94983c4adb11e4b168abb1439,230ab395e91b2421bd00ea45b60b23cb,delivered,07-03-2018 23:46:00,08-03-2018 00:49:00,08-03-2018 20:12:00,16-03-2018 13:58:00,28-03-2018,8,219,01-03-2018,2018-03
d9cfa4b0f995deb2fa9758d5534e1d13,24d47eeeee1e60eb5caf099281d0b3b8,delivered,05-06-2018 11:36:00,05-06-2018 19:15:00,06-06-2018 14:59:00,11-06-2018 21:38:00,16-07-2018,6,129.9,01-06-2018,2018-06
8a49984afb76dae66f3810e1b7093ec4,3cc640f13134a74f3bc34b9b0094d412,delivered,15-02-2018 23:27:00,17-02-2018 03:35:00,19-02-2018 23:53:00,14-03-2018 16:52:00,20-03-2018,26,89.18,01-02-2018,2018-02
c26b94aa87e95d1c1eb1b592f43eb223,7aed8da5ae4e0e34226c47f3bf041956,delivered,29-06-2017 00:10:00,29-06-2017 00:23:00,29-06-2017 15:41:00,10-07-2017 17:36:00,19-07-2017,11,179.8,01-06-2017,2017-06
8373f5d7df6d9249999fd38f8513e6d7,690515766f9073c82cc07cfa11c4fc11,delivered,29-03-2018 12:00:00,29-03-2018 12:48:00,02-04-2018 16:46:00,09-04-2018 19:26:00,17-04-2018,11,115,01-03-2018,2018-03
4570fa83dbb31a563e06db0a554b951e,cdfe21141f5df77ba0fb20bef6621a9f,delivered,15-03-2018 20:23:00,16-03-2018 20:31:00,20-03-2018 23:42:00,29-03-2018 19:22:00,06-04-2018,13,299,01-03-2018,2018-03
04040ee654b248cdc512a68ecc83e4cc,53379b14e4048e025dc5a2185f461bb7,delivered,27-03-2018 22:14:00,27-03-2018 22:30:00,29-03-2018 01:04:00,29-03-2018 18:28:00,09-04-2018,1,259.9,01-03-2018,2018-03
0b584b729bdfec204ec2aa5d21d6ca56,da2fbad9b2235c67c9bc7c7a274ee389,delivered,03-08-2018 13:32:00,04-08-2018 05:05:00,06-08-2018 13:43:00,14-08-2018 00:28:00,23-08-2018,10,55.9,01-08-2018,2018-08
bd2623f3663c5daa3f89e6b527fd49da,b7b15ab12fa50616eee696a22f098e07,delivered,21-01-2017 17:08:00,21-01-2017 17:22:00,24-01-2017 07:47:00,27-01-2017 18:12:00,02-03-2017,6,29.9,01-01-2017,2017-01
343076b69aa1f03ee4beb49cf6baee58,a4156bb8aff5d6722dc68f605d8fa241,delivered,26-09-2017 11:08:00,26-09-2017 11:24:00,28-09-2017 19:33:00,03-10-2017 18:35:00,23-10-2017,7,174.9,01-09-2017,2017-09
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,13-09-2017 15:07:00,13-09-2017 15:25:00,14-09-2017 19:27:00,22-09-2017 16:48:00,04-10-2017,9,721.5,01-09-2017,2017-09
d74d2985a4c187334dc59722076a2e5f,5f49d01f1579c231565f6629a6cb3c0f,delivered,09-08-2018 20:36:00,09-08-2018 20:50:00,15-08-2018 06:23:00,25-08-2018 00:46:00,05-09-2018,15,191.8,01-08-2018,2018-08
bd3e89bd89fac4760b244047d795e2fe,046911a55a7bc12ca917758e9c4cb5ee,delivered,07-12-2017 09:40:00,07-12-2017 10:31:00,07-12-2017 20:21:00,11-12-2017 18:52:00,02-01-2018,4,49.9,01-12-2017,2017-12
fb6ba131bbeb30fd6db9c8900b5c5b92,af5b08db5f1a31a3b6856a8a6dc33167,delivered,30-05-2018 02:41:00,30-05-2018 03:24:00,30-05-2018 13:39:00,22-06-2018 22:41:00,18-07-2018,23,39.99,01-05-2018,2018-05
82daed31f80350ce51f518369a8d181c,d1240cdcdb9e6f08aa9a329bf1751c0e,delivered,27-06-2017 10:45:00,27-06-2017 11:04:00,27-06-2017 14:56:00,29-06-2017 16:45:00,10-07-2017,2,89,01-06-2017,2017-06
ae17bb94dfb3eaf396cd393eace1de80,9cd169cea5076bf383e40a261d7b7142,delivered,09-03-2018 15:09:00,09-03-2018 17:00:00,12-03-2018 18:42:00,26-03-2018 21:07:00,03-04-2018,17,43.99,01-03-2018,2018-03
6379750dac6a8a1e11378e34278ae8df,6729078b4efa4371e61e6ec7df327846,delivered,11-09-2017 11:50:00,11-09-2017 12:05:00,14-09-2017 20:57:00,19-09-2017 21:47:00,04-10-2017,8,59.9,01-09-2017,2017-09
7ac1f3de2cdc809de6aa1e6719451f53,13a4684a5a46fcbafb42d8e30af15219,delivered,12-06-2018 09:52:00,12-06-2018 10:21:00,12-06-2018 15:31:00,19-06-2018 17:57:00,12-07-2018,7,21.5,01-06-2018,2018-06
aa466a92af916f9f68e56fce7d3a21b1,2c5491a76ec0a56db58282ea7ae70617,delivered,03-07-2018 01:17:00,03-07-2018 01:30:00,03-07-2018 13:58:00,11-07-2018 22:52:00,08-08-2018,8,139.99,01-07-2018,2018-07
c619ac0f9cdcfcebdfb9490451166da4,e5f6020aa61432f0dcb0fcda1c5113d9,delivered,23-05-2017 15:28:00,24-05-2017 15:35:00,01-06-2017 16:27:00,12-06-2017 16:48:00,23-06-2017,20,99.9,01-05-2017,2017-05
31ef15cb5a3faa4df17e96b09cd8c1a1,19c6be9e0d7588d54ad848d44abeae95,delivered,29-11-2017 18:27:00,29-11-2017 19:31:00,30-11-2017 22:32:00,11-12-2017 21:44:00,22-12-2017,12,19.9,01-11-2017,2017-11
dc400373e624e9b0435847a79813c658,4a00f00d951c167739888a1f16c56e8e,delivered,14-01-2018 18:49:00,14-01-2018 18:59:00,16-01-2018 20:15:00,20-01-2018 14:28:00,30-01-2018,5,39.9,01-01-2018,2018-01
09d3f9f1be63c067456cc619076685a1,b6f05b99667a02c3722610a7bb6b4062,delivered,23-08-2017 15:40:00,23-08-2017 17:33:00,24-08-2017 16:25:00,29-08-2017 21:36:00,13-09-2017,6,52,01-08-2017,2017-08
e3a83a19707a6f27e4fde8d6b13d43f4,39f944145e00598d075faec0bb1f447a,delivered,10-09-2017 22:32:00,12-09-2017 04:50:00,13-09-2017 18:26:00,18-09-2017 18:48:00,28-09-2017,7,159,01-09-2017,2017-09
7d2286ec219f58023352077d938dee48,5d6e19aed6284c2fcb4b1a0eba6820de,delivered,21-08-2018 16:45:00,21-08-2018 17:08:00,22-08-2018 15:18:00,23-08-2018 21:03:00,27-08-2018,2,132,01-08-2018,2018-08
ec1fc57b72a7bbe5b32f9c606510db76,559f9d302aa523b2dd718e956f248db5,delivered,27-05-2018 17:59:00,27-05-2018 18:14:00,06-06-2018 16:10:00,12-06-2018 20:48:00,03-07-2018,16,139.9,01-05-2018,2018-05
16c24987724018f73b746aacfbb5f8e8,ffdc2af7160aed3bad21cbc8ec68c0c5,delivered,20-05-2017 02:48:00,23-05-2017 03:50:00,05-06-2017 13:58:00,16-06-2017 16:52:00,09-06-2017,27,135,01-05-2017,2017-05
75f433fd5ff62807235cb08b520c3c49,c40c7807639289e3f1308ac6e5bc104f,delivered,28-07-2017 11:25:00,28-07-2017 11:35:00,28-07-2017 19:58:00,07-08-2017 20:41:00,17-08-2017,10,153,01-07-2017,2017-07
bbd64b019b5ea3ed83a114cc665328ff,3e87356efef361b40b30fd699f9e5638,delivered,07-03-2018 15:37:00,07-03-2018 15:55:00,08-03-2018 23:25:00,10-03-2018 00:05:00,20-03-2018,2,59.9,01-03-2018,2018-03
74c951ce0835b2741d3014321ae9c480,e26eb46e8146dedecc6524e5d9771047,delivered,20-08-2018 17:38:00,20-08-2018 17:50:00,21-08-2018 13:09:00,22-08-2018 19:29:00,24-08-2018,2,129.9,01-08-2018,2018-08
4e2160ff7a61b2bf4fbd2e527ea924d3,ea36ec29b56eded534644f21b9561efc,delivered,09-02-2018 13:48:00,09-02-2018 14:15:00,09-02-2018 22:53:00,22-02-2018 17:14:00,06-03-2018,13,38.25,01-02-2018,2018-02
b75b4f6e7c5fe3fa05707992a88d9d38,83da8aec5d2e8b2847e6ca45bea5588f,delivered,02-08-2018 14:41:00,03-08-2018 14:35:00,06-08-2018 08:31:00,10-08-2018 22:12:00,16-08-2018,8,412,01-08-2018,2018-08
6f841dde94727854eaff3f66432c80ea,a9c9532060c9d245f06526c633d2dfba,delivered,02-01-2018 19:20:00,02-01-2018 19:32:00,03-01-2018 17:34:00,27-01-2018 14:27:00,05-02-2018,24,168.9,01-01-2018,2018-01
2b72a32a2c3e93fa260ca7655073886f,5265029daa29cc08d86b9f96cd99d03f,delivered,18-04-2018 15:40:00,19-04-2018 08:15:00,25-04-2018 13:34:00,03-05-2018 13:03:00,18-05-2018,14,1148,01-04-2018,2018-04
3d087f98b006ae162b5e3b56e7bfdb4a,993a76ab0714792eb45d4ebdd58e9a1c,delivered,05-01-2018 11:04:00,05-01-2018 11:15:00,05-01-2018 21:33:00,23-01-2018 17:41:00,14-02-2018,18,55,01-01-2018,2018-01
a7076e7aba13de8b66d95a55811290ed,1ae196062dab95e434e781a5319f0ab9,delivered,14-05-2018 11:04:00,15-05-2018 04:35:00,15-05-2018 16:22:00,21-05-2018 20:32:00,04-06-2018,7,39,01-05-2018,2018-05
d7f4e2f755cf2f40aa7c39804cfe01c4,18ad705482141f60ad05945506ef2b9e,delivered,26-11-2017 12:50:00,26-11-2017 13:14:00,01-12-2017 16:52:00,08-12-2017 17:02:00,20-12-2017,12,69.9,01-11-2017,2017-11
6f5a2dbe5ccce73a9d053a542baabd1c,4d6793a25de1f63ca63869c6cd4b7b1f,delivered,26-06-2018 10:58:00,26-06-2018 11:18:00,05-07-2018 15:51:00,07-07-2018 17:37:00,26-07-2018,11,279,01-06-2018,2018-06
66f6b3a33b0339acbf55dd71977c4293,282d52f23f7c0ece9340d411c4d2cdd9,delivered,01-12-2017 20:39:00,01-12-2017 20:50:00,05-12-2017 00:23:00,18-12-2017 22:29:00,03-01-2018,17,69.99,01-12-2017,2017-12
2f246ee329fce6932458bc7a10625d2a,45f9053fc8b24a6d5afa05b6d1b330ab,delivered,26-05-2017 18:35:00,26-05-2017 18:45:00,29-05-2017 09:37:00,09-06-2017 08:26:00,28-06-2017,13,24.9,01-05-2017,2017-05
d65c179a817be22977e263fbc1a4fef4,e20e5dab42cf2fc3a11d1c89e087122b,delivered,09-08-2017 21:43:00,09-08-2017 22:03:00,10-08-2017 16:18:00,18-08-2017 21:09:00,04-09-2017,8,75,01-08-2017,2017-08
2babe10ce6bcb68b1e3bd35e24424466,debcdbb31583da1dbb6560b95ee39b18,delivered,09-08-2018 22:52:00,09-08-2018 23:05:00,13-08-2018 19:05:00,15-08-2018 00:27:00,20-08-2018,5,18.9,01-08-2018,2018-08
ac64f79a33bfa575fc5a17e7926df3d5,51a8d592336a414fea21f12534b0f797,delivered,01-04-2018 18:27:00,02-04-2018 17:55:00,03-04-2018 18:25:00,04-04-2018 19:47:00,12-04-2018,3,1099,01-04-2018,2018-04
727412faf7aef5ef3c7e0f03350d80c7,df01594ad086f53bdbbf927198981446,delivered,19-04-2017 13:45:00,21-04-2017 05:22:00,27-04-2017 05:53:00,09-05-2017 09:03:00,25-05-2017,19,65.9,01-04-2017,2017-04
cedd898e1a953e9a8f3d763a364f6717,d44c356f894fa28cffe33c455abb72ba,delivered,17-08-2017 17:03:00,17-08-2017 18:05:00,18-08-2017 19:57:00,25-08-2017 17:45:00,13-09-2017,8,28.9,01-08-2017,2017-08
858505c5992f35429d07aae37bad60a8,0fa5382628eea6bbb19fde8b076dfdfb,delivered,16-08-2018 10:39:00,16-08-2018 10:50:00,22-08-2018 13:47:00,27-08-2018 22:53:00,21-09-2018,11,22.32,01-08-2018,2018-08
6cb134bb285a64b0425d1fdaa00d4214,d854800a320bbb07b484f76894e4638f,delivered,01-07-2018 20:54:00,02-07-2018 20:50:00,03-07-2018 10:48:00,10-07-2018 22:12:00,26-07-2018,9,1999,01-07-2018,2018-07
4d4ef6cd8147028ffd8c18dc0f6e3050,9afa8a81202f94d96ffed6977f09ea63,delivered,24-08-2018 19:01:00,24-08-2018 19:15:00,25-08-2018 09:02:00,31-08-2018 01:13:00,12-09-2018,6,69,01-08-2018,2018-08
0438fc3e115633e11a93c878a1591016,369ec69ef76c47e51980b88a5740dc1b,delivered,11-08-2018 20:58:00,13-08-2018 10:10:00,15-08-2018 13:54:00,20-08-2018 22:57:00,28-08-2018,9,249,01-08-2018,2018-08
3faf126d8a3b0684272791cd3c6cf3fe,824841f5112b77c04e832f5a46c2d733,delivered,25-02-2018 14:13:00,25-02-2018 14:28:00,28-02-2018 19:59:00,07-03-2018 18:31:00,28-03-2018,10,349.9,01-02-2018,2018-02
0b0f3c7a9bcb6ad1fccab28f9240da6f,7bb3b0d45b4e1a13cd914e4a135e6bd9,delivered,11-07-2018 17:22:00,11-07-2018 17:35:00,12-07-2018 16:19:00,13-07-2018 20:56:00,23-07-2018,2,64.99,01-07-2018,2018-07
65f78a0e1f8b80c4f6d8d5c6073b8601,1910935b7377a45bca463c844d7a071e,delivered,31-07-2018 16:16:00,31-07-2018 17:30:00,02-08-2018 12:35:00,06-08-2018 17:36:00,14-08-2018,6,185.9,01-07-2018,2018-07
b7e4aca3e798d20643faacb681272a9c,be64f74b2773efd8d765f8417b65d276,delivered,11-10-2017 17:31:00,11-10-2017 17:46:00,16-10-2017 22:14:00,25-10-2017 20:21:00,08-11-2017,14,154.9,01-10-2017,2017-10
b52d29abb97a3978df1d8922bfe36fbe,ed034127e0801850ca9162dd9de7a106,delivered,09-05-2018 17:11:00,09-05-2018 17:36:00,10-05-2018 14:28:00,21-05-2018 15:38:00,29-05-2018,11,249.22,01-05-2018,2018-05
3f596c69e8e78788530d898331118c7c,6230e4c4b38009c58b83aa90c2603ed9,delivered,25-11-2017 16:23:00,25-11-2017 16:34:00,01-12-2017 00:16:00,12-12-2017 00:35:00,21-12-2017,16,21.15,01-11-2017,2017-11
0c228d925a49aa5e3b35febb948f4f72,ee4a4b5842e03fbaff366b9459e08b95,delivered,24-07-2018 12:45:00,24-07-2018 13:24:00,25-07-2018 07:24:00,30-07-2018 16:56:00,08-08-2018,6,144.9,01-07-2018,2018-07
6cc4eb51469dec50a6130fe1cd07b7f9,a207382f0f563c1f430ef732ade9d9ff,delivered,08-05-2017 12:22:00,08-05-2017 13:05:00,09-05-2017 08:22:00,19-05-2017 15:55:00,19-05-2017,11,131,01-05-2017,2017-05
4709741e829775567b92abc42437b461,bd13582471af02ce718568d9cf8bbd93,delivered,29-03-2018 22:46:00,29-03-2018 22:55:00,03-04-2018 14:58:00,09-04-2018 23:52:00,25-04-2018,11,94.5,01-03-2018,2018-03
0341b60065c49221a27293793f11b117,cf4604a56d4e374de013f1ec35280d00,delivered,22-04-2018 14:26:00,24-04-2018 17:34:00,25-04-2018 00:52:00,20-05-2018 18:19:00,24-05-2018,28,102.9,01-04-2018,2018-04
25ebb07a1069a75d3cb9baf0a94f22d0,d76dc2ed3d9f58905f39deea067fd40f,delivered,22-07-2018 06:24:00,23-07-2018 11:32:00,25-07-2018 06:36:00,30-07-2018 18:05:00,14-08-2018,8,182,01-07-2018,2018-07
c2d07d9078b700b9198a126183867c16,20c5718e5f50e1e3800046039376e216,delivered,14-08-2018 17:48:00,14-08-2018 18:23:00,16-08-2018 09:02:00,21-08-2018 14:06:00,30-08-2018,6,18,01-08-2018,2018-08
25d47ee9a060a0359e8a10a858fc39a1,3271f9dc34c1d718be03cff03dec7acd,delivered,19-12-2017 13:02:00,21-12-2017 02:11:00,21-12-2017 16:59:00,12-01-2018 10:46:00,17-01-2018,23,166.99,01-12-2017,2017-12
cf0ac4e12ad66c28302fc103670222fa,70ab5e994ea383619a19687837eedbbc,delivered,25-10-2017 13:32:00,26-10-2017 03:09:00,26-10-2017 20:42:00,28-10-2017 13:03:00,07-11-2017,2,25.99,01-10-2017,2017-10
43488f856ed3fa3e7d3f8228755d383b,5a58afc695ee03b9baca01d4afa52cec,delivered,31-07-2017 19:05:00,01-08-2017 15:15:00,04-08-2017 17:29:00,14-08-2017 15:07:00,01-09-2017,13,29.99,01-07-2017,2017-07
32bda40452bf0485c310bca24eb53886,ebfb3f2e532c37d5a959ded000c9f603,delivered,06-07-2018 18:16:00,10-07-2018 08:45:00,11-07-2018 11:51:00,16-07-2018 13:11:00,27-07-2018,9,31.99,01-07-2018,2018-07
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,delivered,24-10-2017 14:23:00,26-10-2017 02:56:00,26-10-2017 19:23:00,01-11-2017 19:18:00,14-11-2017,8,350,01-10-2017,2017-10
b335cf4d393acc627b82e83b3b3711fe,47c42b50ab59928b531c450e672ce223,delivered,12-06-2018 20:54:00,13-06-2018 02:36:00,15-06-2018 13:13:00,22-06-2018 15:48:00,05-07-2018,9,60,01-06-2018,2018-06
59d34e1064930d037d30041b73683aa7,8397274a8680c08c3208912c33d63809,delivered,09-11-2017 21:08:00,09-11-2017 21:31:00,10-11-2017 21:58:00,16-11-2017 16:52:00,29-11-2017,6,84.94,01-11-2017,2017-11
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,23-02-2017 08:03:00,23-02-2017 08:15:00,23-02-2017 09:10:00,02-03-2017 09:23:00,03-04-2017,7,65.7,01-02-2017,2017-02
db5fdbee9ab29d55f24c329246e6fe51,3487bedbddf4797d7308d0aa43dcf30b,delivered,17-06-2017 13:16:00,17-06-2017 13:25:00,19-06-2017 12:49:00,26-06-2017 15:58:00,11-07-2017,9,89,01-06-2017,2017-06
9cf566da5a3277749dbd61fa060e8110,a4c79e8a9d9fcb82de5dddf33918fb47,delivered,29-05-2017 12:35:00,29-05-2017 13:05:00,05-06-2017 15:52:00,12-06-2017 13:28:00,29-06-2017,14,159.99,01-05-2017,2017-05
15fb9c745e91eff5482a9af2a5fad0e6,3c14bd3e2287a1b895bc9af622d3f79a,delivered,24-05-2018 12:16:00,25-05-2018 08:14:00,29-05-2018 10:09:00,04-06-2018 17:16:00,05-07-2018,11,99.99,01-05-2018,2018-05
141ad0192cfa16174e4fd0a1a7e7ba4a,00eb2bf26ade27447b6532561c6a402d,delivered,03-06-2018 21:08:00,03-06-2018 21:30:00,04-06-2018 14:56:00,05-06-2018 20:32:00,28-06-2018,1,94.5,01-06-2018,2018-06
e5d931ebd7214cd492fff71fb6a2aeff,f19622365d4c40c686c8ca3bec559e48,delivered,14-05-2018 17:56:00,16-05-2018 03:15:00,16-05-2018 13:25:00,23-05-2018 20:31:00,14-06-2018,9,189.9,01-05-2018,2018-05
7842147864c0425541edd55923f3c0f1,218874412ede29f4f2cf826409ad90aa,delivered,29-01-2018 13:38:00,29-01-2018 13:57:00,30-01-2018 21:18:00,17-02-2018 09:32:00,22-02-2018,18,79.99,01-01-2018,2018-01
6b7c5703bdc03335b37020877a06625e,9ce1401cf82bd5420fe255e02d6292ba,delivered,24-11-2017 01:34:00,24-11-2017 01:49:00,30-11-2017 23:38:00,03-12-2017 15:36:00,15-12-2017,9,65,01-11-2017,2017-11
cbbb524a0e1646aa6cf7a3c0bbe517ad,dacb079d55ffb1d3955c5d923df3ebb7,delivered,05-10-2016 07:31:00,06-10-2016 02:46:00,10-10-2016 02:46:00,16-10-2016 14:36:00,07-12-2016,11,75,01-10-2016,2016-10
77af7c6e42549e58f42977d5be538d0d,fbf8e675c5adcf8c482b04c517814924,delivered,07-03-2018 16:27:00,08-03-2018 17:40:00,09-03-2018 17:01:00,18-03-2018 16:21:00,28-03-2018,10,109.9,01-03-2018,2018-03
7e05645577366863a93350aac5cc7de5,21809d6b8acb4ca628358610aea9435c,delivered,22-03-2017 17:25:00,22-03-2017 17:25:00,24-03-2017 15:42:00,06-04-2017 10:35:00,25-04-2017,14,68.9,01-03-2017,2017-03
